"Sex"	"LatestYears_1_5_10"	"USCS Sites"	"Race and origin recode with AllRaceEth"	"Age-Adjusted Rate"	"Standard Error"	"Lower Confidence Interval"	"Upper Confidence Interval"	"Count"	"Population"
"Female"	"5yrs_2012_2016"	"Oral Cavity and Pharynx"	"Hispanic (All Races)"	4.255	0.068	4.123	4.391	4187	136034329
"Female"	"5yrs_2012_2016"	"Oral Cavity and Pharynx"	"Non-Hispanic Unknown Race"	 	 	 	 	566	0
"Female"	"5yrs_2012_2016"	"Esophagus"	"AllRaceEth"	1.777	0.013	1.751	1.804	18172	808535260
"Female"	"5yrs_2012_2016"	"Esophagus"	"Non-Hispanic White"	1.840	0.016	1.809	1.872	14185	509755328
"Female"	"5yrs_2012_2016"	"Esophagus"	"Non-Hispanic Black"	2.218	0.046	2.128	2.311	2406	107710680
"Female"	"5yrs_2012_2016"	"Esophagus"	"Non-Hispanic American Indian/Alaska Native"	1.794	0.174	1.470	2.167	116	6780766
"Female"	"5yrs_2012_2016"	"Esophagus"	"Non-Hispanic Asian or Pacific Islander"	0.952	0.047	0.863	1.048	436	48254157
"Female"	"5yrs_2012_2016"	"Esophagus"	"Hispanic (All Races)"	1.077	0.036	1.008	1.150	952	136034329
"Female"	"5yrs_2012_2016"	"Esophagus"	"Non-Hispanic Unknown Race"	 	 	 	 	77	0
"Female"	"5yrs_2012_2016"	"Stomach"	"AllRaceEth"	4.681	0.022	4.637	4.725	45969	808535260
"Female"	"5yrs_2012_2016"	"Stomach"	"Non-Hispanic White"	3.529	0.023	3.485	3.574	26211	509755328
"Female"	"5yrs_2012_2016"	"Stomach"	"Non-Hispanic Black"	7.585	0.087	7.415	7.759	7837	107710680
"Female"	"5yrs_2012_2016"	"Stomach"	"Non-Hispanic American Indian/Alaska Native"	6.382	0.335	5.741	7.073	390	6780766
"Female"	"5yrs_2012_2016"	"Stomach"	"Non-Hispanic Asian or Pacific Islander"	8.117	0.135	7.855	8.386	3752	48254157
"Female"	"5yrs_2012_2016"	"Stomach"	"Hispanic (All Races)"	7.924	0.094	7.740	8.111	7505	136034329
"Female"	"5yrs_2012_2016"	"Stomach"	"Non-Hispanic Unknown Race"	 	 	 	 	274	0
"Female"	"5yrs_2012_2016"	"Colon and Rectum"	"AllRaceEth"	34.282	0.060	34.164	34.400	338487	808535260
"Female"	"5yrs_2012_2016"	"Colon and Rectum"	"Non-Hispanic White"	34.169	0.071	34.030	34.309	250276	509755328
"Female"	"5yrs_2012_2016"	"Colon and Rectum"	"Non-Hispanic Black"	40.377	0.199	39.988	40.770	42881	107710680
"Female"	"5yrs_2012_2016"	"Colon and Rectum"	"Non-Hispanic American Indian/Alaska Native"	38.161	0.816	36.579	39.793	2362	6780766
"Female"	"5yrs_2012_2016"	"Colon and Rectum"	"Non-Hispanic Asian or Pacific Islander"	26.444	0.240	25.975	26.919	12545	48254157
"Female"	"5yrs_2012_2016"	"Colon and Rectum"	"Hispanic (All Races)"	29.492	0.181	29.138	29.850	28078	136034329
"Female"	"5yrs_2012_2016"	"Colon and Rectum"	"Non-Hispanic Unknown Race"	 	 	 	 	2345	0
"Female"	"5yrs_2012_2016"	"Liver and Intrahepatic Bile Duct"	"AllRaceEth"	4.522	0.022	4.480	4.564	45922	808535260
"Female"	"5yrs_2012_2016"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic White"	3.741	0.023	3.696	3.786	28170	509755328
"Female"	"5yrs_2012_2016"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Black"	5.544	0.072	5.404	5.686	6244	107710680
"Female"	"5yrs_2012_2016"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic American Indian/Alaska Native"	8.877	0.386	8.136	9.667	577	6780766
"Female"	"5yrs_2012_2016"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Asian or Pacific Islander"	7.573	0.131	7.318	7.834	3476	48254157
"Female"	"5yrs_2012_2016"	"Liver and Intrahepatic Bile Duct"	"Hispanic (All Races)"	8.015	0.097	7.826	8.207	7274	136034329
"Female"	"5yrs_2012_2016"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Unknown Race"	 	 	 	 	181	0
"Female"	"5yrs_2012_2016"	"Pancreas"	"AllRaceEth"	11.361	0.034	11.294	11.427	115716	808535260
"Female"	"5yrs_2012_2016"	"Pancreas"	"Non-Hispanic White"	11.116	0.039	11.040	11.193	85957	509755328
"Female"	"5yrs_2012_2016"	"Pancreas"	"Non-Hispanic Black"	14.765	0.122	14.527	15.005	15390	107710680
"Female"	"5yrs_2012_2016"	"Pancreas"	"Non-Hispanic American Indian/Alaska Native"	10.442	0.433	9.611	11.324	631	6780766
"Female"	"5yrs_2012_2016"	"Pancreas"	"Non-Hispanic Asian or Pacific Islander"	8.830	0.143	8.552	9.113	3983	48254157
"Female"	"5yrs_2012_2016"	"Pancreas"	"Hispanic (All Races)"	10.674	0.113	10.453	10.897	9418	136034329
"Female"	"5yrs_2012_2016"	"Pancreas"	"Non-Hispanic Unknown Race"	 	 	 	 	337	0
"Female"	"5yrs_2012_2016"	"Larynx"	"AllRaceEth"	1.285	0.011	1.263	1.308	12970	808535260
"Female"	"5yrs_2012_2016"	"Larynx"	"Non-Hispanic White"	1.411	0.014	1.383	1.439	10333	509755328
"Female"	"5yrs_2012_2016"	"Larynx"	"Non-Hispanic Black"	1.582	0.038	1.508	1.659	1798	107710680
"Female"	"5yrs_2012_2016"	"Larynx"	"Non-Hispanic American Indian/Alaska Native"	1.249	0.143	0.985	1.562	83	6780766
"Female"	"5yrs_2012_2016"	"Larynx"	"Non-Hispanic Asian or Pacific Islander"	0.245	0.023	0.201	0.294	116	48254157
"Female"	"5yrs_2012_2016"	"Larynx"	"Hispanic (All Races)"	0.606	0.026	0.556	0.658	585	136034329
"Female"	"5yrs_2012_2016"	"Larynx"	"Non-Hispanic Unknown Race"	 	 	 	 	55	0
"Female"	"5yrs_2012_2016"	"Lung and Bronchus"	"AllRaceEth"	52.284	0.073	52.141	52.428	528113	808535260
"Female"	"5yrs_2012_2016"	"Lung and Bronchus"	"Non-Hispanic White"	57.277	0.089	57.104	57.451	436111	509755328
"Female"	"5yrs_2012_2016"	"Lung and Bronchus"	"Non-Hispanic Black"	49.156	0.220	48.725	49.589	52159	107710680
"Female"	"5yrs_2012_2016"	"Lung and Bronchus"	"Non-Hispanic American Indian/Alaska Native"	52.041	0.955	50.187	53.945	3224	6780766
"Female"	"5yrs_2012_2016"	"Lung and Bronchus"	"Non-Hispanic Asian or Pacific Islander"	28.672	0.255	28.175	29.175	13210	48254157
"Female"	"5yrs_2012_2016"	"Lung and Bronchus"	"Hispanic (All Races)"	25.333	0.174	24.993	25.677	22221	136034329
"Female"	"5yrs_2012_2016"	"Lung and Bronchus"	"Non-Hispanic Unknown Race"	 	 	 	 	1188	0
"Female"	"5yrs_2012_2016"	"Melanoma of the Skin"	"AllRaceEth"	17.448	0.045	17.361	17.536	160957	808535260
"Female"	"5yrs_2012_2016"	"Melanoma of the Skin"	"Non-Hispanic White"	23.284	0.064	23.159	23.410	147717	509755328
"Female"	"5yrs_2012_2016"	"Melanoma of the Skin"	"Non-Hispanic Black"	0.929	0.030	0.870	0.990	964	107710680
"Female"	"5yrs_2012_2016"	"Melanoma of the Skin"	"Non-Hispanic American Indian/Alaska Native"	7.306	0.353	6.630	8.031	457	6780766
"Female"	"5yrs_2012_2016"	"Melanoma of the Skin"	"Non-Hispanic Asian or Pacific Islander"	1.246	0.051	1.147	1.351	606	48254157
"Female"	"5yrs_2012_2016"	"Melanoma of the Skin"	"Hispanic (All Races)"	4.526	0.068	4.394	4.661	4735	136034329
"Female"	"5yrs_2012_2016"	"Melanoma of the Skin"	"Non-Hispanic Unknown Race"	 	 	 	 	6478	0
"Female"	"5yrs_2012_2016"	"Breast"	"AllRaceEth"	126.531	0.118	126.299	126.763	1207985	808535260
"Female"	"5yrs_2012_2016"	"Breast"	"Non-Hispanic White"	131.862	0.145	131.578	132.147	908578	509755328
"Female"	"5yrs_2012_2016"	"Breast"	"Non-Hispanic Black"	128.265	0.352	127.575	128.958	138091	107710680
"Female"	"5yrs_2012_2016"	"Breast"	"Non-Hispanic American Indian/Alaska Native"	104.756	1.314	102.196	107.364	6804	6780766
"Female"	"5yrs_2012_2016"	"Breast"	"Non-Hispanic Asian or Pacific Islander"	96.624	0.446	95.753	97.502	48365	48254157
"Female"	"5yrs_2012_2016"	"Breast"	"Hispanic (All Races)"	96.502	0.315	95.887	97.121	99014	136034329
"Female"	"5yrs_2012_2016"	"Breast"	"Non-Hispanic Unknown Race"	 	 	 	 	7133	0
"Female"	"5yrs_2012_2016"	"Cervix Uteri"	"AllRaceEth"	7.678	0.031	7.617	7.739	64165	808535260
"Female"	"5yrs_2012_2016"	"Cervix Uteri"	"Non-Hispanic White"	7.181	0.038	7.106	7.257	38964	509755328
"Female"	"5yrs_2012_2016"	"Cervix Uteri"	"Non-Hispanic Black"	9.217	0.095	9.031	9.406	9691	107710680
"Female"	"5yrs_2012_2016"	"Cervix Uteri"	"Non-Hispanic American Indian/Alaska Native"	9.524	0.398	8.760	10.336	601	6780766
"Female"	"5yrs_2012_2016"	"Cervix Uteri"	"Non-Hispanic Asian or Pacific Islander"	6.249	0.113	6.030	6.474	3149	48254157
"Female"	"5yrs_2012_2016"	"Cervix Uteri"	"Hispanic (All Races)"	9.832	0.095	9.646	10.020	11199	136034329
"Female"	"5yrs_2012_2016"	"Cervix Uteri"	"Non-Hispanic Unknown Race"	 	 	 	 	561	0
"Female"	"5yrs_2012_2016"	"Corpus and Uterus, NOS"	"AllRaceEth"	26.833	0.053	26.729	26.937	268566	808535260
"Female"	"5yrs_2012_2016"	"Corpus and Uterus, NOS"	"Non-Hispanic White"	27.408	0.064	27.283	27.533	199993	509755328
"Female"	"5yrs_2012_2016"	"Corpus and Uterus, NOS"	"Non-Hispanic Black"	26.953	0.159	26.642	27.267	30079	107710680
"Female"	"5yrs_2012_2016"	"Corpus and Uterus, NOS"	"Non-Hispanic American Indian/Alaska Native"	23.979	0.615	22.789	25.216	1626	6780766
"Female"	"5yrs_2012_2016"	"Corpus and Uterus, NOS"	"Non-Hispanic Asian or Pacific Islander"	19.545	0.198	19.159	19.937	10023	48254157
"Female"	"5yrs_2012_2016"	"Corpus and Uterus, NOS"	"Hispanic (All Races)"	23.956	0.155	23.653	24.262	25041	136034329
"Female"	"5yrs_2012_2016"	"Corpus and Uterus, NOS"	"Non-Hispanic Unknown Race"	 	 	 	 	1804	0
"Female"	"5yrs_2012_2016"	"Ovary"	"AllRaceEth"	11.324	0.035	11.255	11.394	108705	808535260
"Female"	"5yrs_2012_2016"	"Ovary"	"Non-Hispanic White"	11.752	0.043	11.667	11.836	81804	509755328
"Female"	"5yrs_2012_2016"	"Ovary"	"Non-Hispanic Black"	9.388	0.096	9.202	9.577	10068	107710680
"Female"	"5yrs_2012_2016"	"Ovary"	"Non-Hispanic American Indian/Alaska Native"	11.057	0.428	10.234	11.928	716	6780766
"Female"	"5yrs_2012_2016"	"Ovary"	"Non-Hispanic Asian or Pacific Islander"	9.563	0.141	9.289	9.843	4754	48254157
"Female"	"5yrs_2012_2016"	"Ovary"	"Hispanic (All Races)"	10.428	0.104	10.226	10.633	10802	136034329
"Female"	"5yrs_2012_2016"	"Ovary"	"Non-Hispanic Unknown Race"	 	 	 	 	561	0
"Female"	"5yrs_2012_2016"	"Prostate"	"AllRaceEth"	 	 	 	 	 	808535260
"Female"	"5yrs_2012_2016"	"Prostate"	"Non-Hispanic White"	 	 	 	 	 	509755328
"Female"	"5yrs_2012_2016"	"Prostate"	"Non-Hispanic Black"	 	 	 	 	 	107710680
"Female"	"5yrs_2012_2016"	"Prostate"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	6780766
"Female"	"5yrs_2012_2016"	"Prostate"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	48254157
"Female"	"5yrs_2012_2016"	"Prostate"	"Hispanic (All Races)"	 	 	 	 	 	136034329
"Female"	"5yrs_2012_2016"	"Prostate"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Female"	"5yrs_2012_2016"	"Testis"	"AllRaceEth"	 	 	 	 	 	808535260
"Female"	"5yrs_2012_2016"	"Testis"	"Non-Hispanic White"	 	 	 	 	 	509755328
"Female"	"5yrs_2012_2016"	"Testis"	"Non-Hispanic Black"	 	 	 	 	 	107710680
"Female"	"5yrs_2012_2016"	"Testis"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	6780766
"Female"	"5yrs_2012_2016"	"Testis"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	48254157
"Female"	"5yrs_2012_2016"	"Testis"	"Hispanic (All Races)"	 	 	 	 	 	136034329
"Female"	"5yrs_2012_2016"	"Testis"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Female"	"5yrs_2012_2016"	"Urinary Bladder"	"AllRaceEth"	8.785	0.030	8.726	8.843	89522	808535260
"Female"	"5yrs_2012_2016"	"Urinary Bladder"	"Non-Hispanic White"	9.734	0.036	9.663	9.806	75225	509755328
"Female"	"5yrs_2012_2016"	"Urinary Bladder"	"Non-Hispanic Black"	6.676	0.083	6.515	6.840	6787	107710680
"Female"	"5yrs_2012_2016"	"Urinary Bladder"	"Non-Hispanic American Indian/Alaska Native"	5.818	0.324	5.200	6.487	350	6780766
"Female"	"5yrs_2012_2016"	"Urinary Bladder"	"Non-Hispanic Asian or Pacific Islander"	3.708	0.093	3.529	3.894	1659	48254157
"Female"	"5yrs_2012_2016"	"Urinary Bladder"	"Hispanic (All Races)"	5.099	0.079	4.946	5.255	4424	136034329
"Female"	"5yrs_2012_2016"	"Urinary Bladder"	"Non-Hispanic Unknown Race"	 	 	 	 	1077	0
"Female"	"5yrs_2012_2016"	"Kidney and Renal Pelvis"	"AllRaceEth"	11.679	0.036	11.610	11.749	113152	808535260
"Female"	"5yrs_2012_2016"	"Kidney and Renal Pelvis"	"Non-Hispanic White"	11.656	0.043	11.573	11.740	82025	509755328
"Female"	"5yrs_2012_2016"	"Kidney and Renal Pelvis"	"Non-Hispanic Black"	13.355	0.114	13.132	13.580	14344	107710680
"Female"	"5yrs_2012_2016"	"Kidney and Renal Pelvis"	"Non-Hispanic American Indian/Alaska Native"	16.550	0.521	15.544	17.604	1082	6780766
"Female"	"5yrs_2012_2016"	"Kidney and Renal Pelvis"	"Non-Hispanic Asian or Pacific Islander"	5.280	0.107	5.072	5.495	2510	48254157
"Female"	"5yrs_2012_2016"	"Kidney and Renal Pelvis"	"Hispanic (All Races)"	12.614	0.116	12.388	12.842	12679	136034329
"Female"	"5yrs_2012_2016"	"Kidney and Renal Pelvis"	"Non-Hispanic Unknown Race"	 	 	 	 	512	0
"Female"	"5yrs_2012_2016"	"Brain and Other Nervous System"	"AllRaceEth"	5.611	0.026	5.561	5.662	50708	808535260
"Female"	"5yrs_2012_2016"	"Brain and Other Nervous System"	"Non-Hispanic White"	6.343	0.034	6.276	6.410	39365	509755328
"Female"	"5yrs_2012_2016"	"Brain and Other Nervous System"	"Non-Hispanic Black"	3.613	0.059	3.498	3.731	3853	107710680
"Female"	"5yrs_2012_2016"	"Brain and Other Nervous System"	"Non-Hispanic American Indian/Alaska Native"	3.854	0.249	3.382	4.375	254	6780766
"Female"	"5yrs_2012_2016"	"Brain and Other Nervous System"	"Non-Hispanic Asian or Pacific Islander"	3.344	0.085	3.178	3.515	1585	48254157
"Female"	"5yrs_2012_2016"	"Brain and Other Nervous System"	"Hispanic (All Races)"	4.634	0.067	4.504	4.767	5324	136034329
"Female"	"5yrs_2012_2016"	"Brain and Other Nervous System"	"Non-Hispanic Unknown Race"	 	 	 	 	327	0
"Female"	"5yrs_2012_2016"	"Thyroid"	"AllRaceEth"	21.667	0.052	21.565	21.769	182789	808535260
"Female"	"5yrs_2012_2016"	"Thyroid"	"Non-Hispanic White"	23.144	0.068	23.011	23.278	127238	509755328
"Female"	"5yrs_2012_2016"	"Thyroid"	"Non-Hispanic Black"	14.097	0.117	13.869	14.328	15085	107710680
"Female"	"5yrs_2012_2016"	"Thyroid"	"Non-Hispanic American Indian/Alaska Native"	18.456	0.544	17.406	19.552	1210	6780766
"Female"	"5yrs_2012_2016"	"Thyroid"	"Non-Hispanic Asian or Pacific Islander"	22.940	0.214	22.523	23.363	11760	48254157
"Female"	"5yrs_2012_2016"	"Thyroid"	"Hispanic (All Races)"	21.581	0.138	21.310	21.854	25490	136034329
"Female"	"5yrs_2012_2016"	"Thyroid"	"Non-Hispanic Unknown Race"	 	 	 	 	2006	0
"Female"	"5yrs_2012_2016"	"Hodgkin Lymphoma"	"AllRaceEth"	2.356	0.017	2.322	2.390	19374	808535260
"Female"	"5yrs_2012_2016"	"Hodgkin Lymphoma"	"Non-Hispanic White"	2.583	0.023	2.537	2.629	13343	509755328
"Female"	"5yrs_2012_2016"	"Hodgkin Lymphoma"	"Non-Hispanic Black"	2.383	0.048	2.291	2.479	2572	107710680
"Female"	"5yrs_2012_2016"	"Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	1.362	0.147	1.089	1.684	90	6780766
"Female"	"5yrs_2012_2016"	"Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	1.065	0.047	0.975	1.162	530	48254157
"Female"	"5yrs_2012_2016"	"Hodgkin Lymphoma"	"Hispanic (All Races)"	2.114	0.043	2.030	2.201	2628	136034329
"Female"	"5yrs_2012_2016"	"Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	211	0
"Female"	"5yrs_2012_2016"	"Non-Hodgkin Lymphoma"	"AllRaceEth"	16.266	0.042	16.184	16.348	159086	808535260
"Female"	"5yrs_2012_2016"	"Non-Hodgkin Lymphoma"	"Non-Hispanic White"	16.872	0.050	16.774	16.970	122640	509755328
"Female"	"5yrs_2012_2016"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Black"	12.565	0.111	12.348	12.784	13349	107710680
"Female"	"5yrs_2012_2016"	"Non-Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	13.678	0.491	12.733	14.673	839	6780766
"Female"	"5yrs_2012_2016"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	11.113	0.156	10.808	11.423	5244	48254157
"Female"	"5yrs_2012_2016"	"Non-Hodgkin Lymphoma"	"Hispanic (All Races)"	15.878	0.133	15.618	16.141	15238	136034329
"Female"	"5yrs_2012_2016"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	1776	0
"Female"	"5yrs_2012_2016"	"Myeloma"	"AllRaceEth"	5.697	0.024	5.649	5.745	57120	808535260
"Female"	"5yrs_2012_2016"	"Myeloma"	"Non-Hispanic White"	4.797	0.026	4.746	4.848	36474	509755328
"Female"	"5yrs_2012_2016"	"Myeloma"	"Non-Hispanic Black"	12.562	0.112	12.343	12.783	13137	107710680
"Female"	"5yrs_2012_2016"	"Myeloma"	"Non-Hispanic American Indian/Alaska Native"	5.733	0.317	5.127	6.388	352	6780766
"Female"	"5yrs_2012_2016"	"Myeloma"	"Non-Hispanic Asian or Pacific Islander"	3.097	0.083	2.937	3.264	1458	48254157
"Female"	"5yrs_2012_2016"	"Myeloma"	"Hispanic (All Races)"	5.777	0.082	5.617	5.939	5265	136034329
"Female"	"5yrs_2012_2016"	"Myeloma"	"Non-Hispanic Unknown Race"	 	 	 	 	434	0
"Female"	"5yrs_2012_2016"	"Leukemias"	"AllRaceEth"	11.434	0.036	11.364	11.504	108824	808535260
"Female"	"5yrs_2012_2016"	"Leukemias"	"Non-Hispanic White"	11.938	0.044	11.853	12.024	83043	509755328
"Female"	"5yrs_2012_2016"	"Leukemias"	"Non-Hispanic Black"	9.420	0.097	9.232	9.612	9879	107710680
"Female"	"5yrs_2012_2016"	"Leukemias"	"Non-Hispanic American Indian/Alaska Native"	9.375	0.399	8.609	10.191	589	6780766
"Female"	"5yrs_2012_2016"	"Leukemias"	"Non-Hispanic Asian or Pacific Islander"	6.472	0.120	6.239	6.710	3032	48254157
"Female"	"5yrs_2012_2016"	"Leukemias"	"Hispanic (All Races)"	9.969	0.101	9.772	10.169	10859	136034329
"Female"	"5yrs_2012_2016"	"Leukemias"	"Non-Hispanic Unknown Race"	 	 	 	 	1422	0
"Female"	"5yrs_2012_2016"	"Mesothelioma"	"AllRaceEth"	0.407	0.007	0.394	0.420	4023	808535260
"Female"	"5yrs_2012_2016"	"Mesothelioma"	"Non-Hispanic White"	0.455	0.008	0.439	0.471	3381	509755328
"Female"	"5yrs_2012_2016"	"Mesothelioma"	"Non-Hispanic Black"	0.208	0.015	0.181	0.239	214	107710680
"Female"	"5yrs_2012_2016"	"Mesothelioma"	"Non-Hispanic American Indian/Alaska Native"	0.334	0.078	0.200	0.522	20	6780766
"Female"	"5yrs_2012_2016"	"Mesothelioma"	"Non-Hispanic Asian or Pacific Islander"	0.156	0.019	0.121	0.197	69	48254157
"Female"	"5yrs_2012_2016"	"Mesothelioma"	"Hispanic (All Races)"	0.348	0.020	0.311	0.389	327	136034329
"Female"	"5yrs_2012_2016"	"Mesothelioma"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Female"	"5yrs_2012_2016"	"Kaposi Sarcoma"	"AllRaceEth"	0.068	0.003	0.063	0.074	650	808535260
"Female"	"5yrs_2012_2016"	"Kaposi Sarcoma"	"Non-Hispanic White"	0.042	0.002	0.037	0.047	334	509755328
"Female"	"5yrs_2012_2016"	"Kaposi Sarcoma"	"Non-Hispanic Black"	0.144	0.012	0.121	0.170	142	107710680
"Female"	"5yrs_2012_2016"	"Kaposi Sarcoma"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	6780766
"Female"	"5yrs_2012_2016"	"Kaposi Sarcoma"	"Non-Hispanic Asian or Pacific Islander"	0.036	0.009	0.020	0.059	16	48254157
"Female"	"5yrs_2012_2016"	"Kaposi Sarcoma"	"Hispanic (All Races)"	0.133	0.013	0.109	0.161	112	136034329
"Female"	"5yrs_2012_2016"	"Kaposi Sarcoma"	"Non-Hispanic Unknown Race"	 	 	 	 	41	0
"Female"	"10yrs+2007_2016"	"All Sites"	"AllRaceEth"	426.695	0.155	426.392	426.998	7907085	1587889869
"Female"	"10yrs+2007_2016"	"All Sites"	"Non-Hispanic White"	445.170	0.187	444.803	445.536	6096300	1018052581
"Female"	"10yrs+2007_2016"	"All Sites"	"Non-Hispanic Black"	414.360	0.463	413.453	415.268	831009	209952147
"Female"	"10yrs+2007_2016"	"All Sites"	"Non-Hispanic American Indian/Alaska Native"	382.093	1.869	378.439	385.774	45142	13270567
"Female"	"10yrs+2007_2016"	"All Sites"	"Non-Hispanic Asian or Pacific Islander"	298.378	0.596	297.211	299.549	259925	89640507
"Female"	"10yrs+2007_2016"	"All Sites"	"Hispanic (All Races)"	341.303	0.451	340.420	342.187	617132	256974067
"Female"	"10yrs+2007_2016"	"All Sites"	"Non-Hispanic Unknown Race"	 	 	 	 	57577	0
"Female"	"10yrs+2007_2016"	"Oral Cavity and Pharynx"	"AllRaceEth"	6.427	0.019	6.390	6.464	120667	1587889869
"Female"	"10yrs+2007_2016"	"Oral Cavity and Pharynx"	"Non-Hispanic White"	6.874	0.023	6.829	6.920	95977	1018052581
"Female"	"10yrs+2007_2016"	"Oral Cavity and Pharynx"	"Non-Hispanic Black"	5.285	0.051	5.185	5.387	10916	209952147
"Female"	"10yrs+2007_2016"	"Oral Cavity and Pharynx"	"Non-Hispanic American Indian/Alaska Native"	5.487	0.221	5.062	5.936	669	13270567
"Female"	"10yrs+2007_2016"	"Oral Cavity and Pharynx"	"Non-Hispanic Asian or Pacific Islander"	5.207	0.079	5.054	5.363	4558	89640507
"Female"	"10yrs+2007_2016"	"Oral Cavity and Pharynx"	"Hispanic (All Races)"	4.284	0.051	4.185	4.385	7576	256974067
"Female"	"10yrs+2007_2016"	"Oral Cavity and Pharynx"	"Non-Hispanic Unknown Race"	 	 	 	 	971	0
"Female"	"10yrs+2007_2016"	"Esophagus"	"AllRaceEth"	1.820	0.010	1.801	1.839	35352	1587889869
"Female"	"10yrs+2007_2016"	"Esophagus"	"Non-Hispanic White"	1.851	0.011	1.829	1.874	27599	1018052581
"Female"	"10yrs+2007_2016"	"Esophagus"	"Non-Hispanic Black"	2.388	0.035	2.319	2.457	4808	209952147
"Female"	"10yrs+2007_2016"	"Esophagus"	"Non-Hispanic American Indian/Alaska Native"	1.945	0.136	1.687	2.229	223	13270567
"Female"	"10yrs+2007_2016"	"Esophagus"	"Non-Hispanic Asian or Pacific Islander"	1.013	0.036	0.943	1.087	811	89640507
"Female"	"10yrs+2007_2016"	"Esophagus"	"Hispanic (All Races)"	1.130	0.028	1.077	1.186	1775	256974067
"Female"	"10yrs+2007_2016"	"Esophagus"	"Non-Hispanic Unknown Race"	 	 	 	 	136	0
"Female"	"10yrs+2007_2016"	"Stomach"	"AllRaceEth"	4.667	0.016	4.636	4.699	88121	1587889869
"Female"	"10yrs+2007_2016"	"Stomach"	"Non-Hispanic White"	3.534	0.016	3.503	3.566	51366	1018052581
"Female"	"10yrs+2007_2016"	"Stomach"	"Non-Hispanic Black"	7.877	0.065	7.750	8.006	15162	209952147
"Female"	"10yrs+2007_2016"	"Stomach"	"Non-Hispanic American Indian/Alaska Native"	6.114	0.243	5.647	6.607	686	13270567
"Female"	"10yrs+2007_2016"	"Stomach"	"Non-Hispanic Asian or Pacific Islander"	8.409	0.103	8.208	8.614	6875	89640507
"Female"	"10yrs+2007_2016"	"Stomach"	"Hispanic (All Races)"	7.978	0.071	7.840	8.118	13521	256974067
"Female"	"10yrs+2007_2016"	"Stomach"	"Non-Hispanic Unknown Race"	 	 	 	 	511	0
"Female"	"10yrs+2007_2016"	"Colon and Rectum"	"AllRaceEth"	36.132	0.044	36.045	36.219	687207	1587889869
"Female"	"10yrs+2007_2016"	"Colon and Rectum"	"Non-Hispanic White"	35.871	0.051	35.770	35.972	517527	1018052581
"Female"	"10yrs+2007_2016"	"Colon and Rectum"	"Non-Hispanic Black"	43.161	0.150	42.867	43.456	85645	209952147
"Female"	"10yrs+2007_2016"	"Colon and Rectum"	"Non-Hispanic American Indian/Alaska Native"	38.202	0.603	37.030	39.401	4364	13270567
"Female"	"10yrs+2007_2016"	"Colon and Rectum"	"Non-Hispanic Asian or Pacific Islander"	28.365	0.187	27.999	28.735	23827	89640507
"Female"	"10yrs+2007_2016"	"Colon and Rectum"	"Hispanic (All Races)"	30.666	0.139	30.394	30.940	51676	256974067
"Female"	"10yrs+2007_2016"	"Colon and Rectum"	"Non-Hispanic Unknown Race"	 	 	 	 	4168	0
"Female"	"10yrs+2007_2016"	"Liver and Intrahepatic Bile Duct"	"AllRaceEth"	4.173	0.015	4.144	4.203	80343	1587889869
"Female"	"10yrs+2007_2016"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic White"	3.414	0.016	3.384	3.445	49606	1018052581
"Female"	"10yrs+2007_2016"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Black"	5.165	0.051	5.066	5.265	10753	209952147
"Female"	"10yrs+2007_2016"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic American Indian/Alaska Native"	8.272	0.277	7.737	8.833	976	13270567
"Female"	"10yrs+2007_2016"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Asian or Pacific Islander"	7.886	0.101	7.690	8.086	6386	89640507
"Female"	"10yrs+2007_2016"	"Liver and Intrahepatic Bile Duct"	"Hispanic (All Races)"	7.610	0.071	7.472	7.749	12300	256974067
"Female"	"10yrs+2007_2016"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Unknown Race"	 	 	 	 	322	0
