"Sex"	"LatestYears_1_5_10"	"USCS Sites"	"Race and origin recode with AllRaceEth"	"Age-Adjusted Rate"	"Standard Error"	"Lower Confidence Interval"	"Upper Confidence Interval"	"Count"	"Population"
"Female"	"5yrs_2014_2018"	"Oral Cavity and Pharynx"	"Hispanic (All Races)"	4.353	0.066	4.225	4.484	4636	141209502
"Female"	"5yrs_2014_2018"	"Oral Cavity and Pharynx"	"Non-Hispanic Unknown Race"	 	 	 	 	715	0
"Female"	"5yrs_2014_2018"	"Esophagus"	"AllRaceEth"	1.765	0.013	1.739	1.791	18786	817884641
"Female"	"5yrs_2014_2018"	"Esophagus"	"Non-Hispanic White"	1.842	0.016	1.811	1.873	14584	509150885
"Female"	"5yrs_2014_2018"	"Esophagus"	"Non-Hispanic Black"	2.130	0.044	2.045	2.218	2458	109688058
"Female"	"5yrs_2014_2018"	"Esophagus"	"Non-Hispanic American Indian/Alaska Native"	1.688	0.160	1.388	2.033	120	6870658
"Female"	"5yrs_2014_2018"	"Esophagus"	"Non-Hispanic Asian or Pacific Islander"	0.967	0.044	0.883	1.058	495	50965538
"Female"	"5yrs_2014_2018"	"Esophagus"	"Hispanic (All Races)"	1.084	0.034	1.018	1.153	1049	141209502
"Female"	"5yrs_2014_2018"	"Esophagus"	"Non-Hispanic Unknown Race"	 	 	 	 	80	0
"Female"	"5yrs_2014_2018"	"Stomach"	"AllRaceEth"	4.656	0.022	4.613	4.700	47125	817884641
"Female"	"5yrs_2014_2018"	"Stomach"	"Non-Hispanic White"	3.486	0.022	3.442	3.530	26299	509150885
"Female"	"5yrs_2014_2018"	"Stomach"	"Non-Hispanic Black"	7.485	0.085	7.320	7.653	8171	109688058
"Female"	"5yrs_2014_2018"	"Stomach"	"Non-Hispanic American Indian/Alaska Native"	6.207	0.316	5.603	6.858	414	6870658
"Female"	"5yrs_2014_2018"	"Stomach"	"Non-Hispanic Asian or Pacific Islander"	7.426	0.122	7.188	7.670	3798	50965538
"Female"	"5yrs_2014_2018"	"Stomach"	"Hispanic (All Races)"	7.792	0.089	7.618	7.968	8099	141209502
"Female"	"5yrs_2014_2018"	"Stomach"	"Non-Hispanic Unknown Race"	 	 	 	 	344	0
"Female"	"5yrs_2014_2018"	"Colon and Rectum"	"AllRaceEth"	33.556	0.059	33.441	33.672	340962	817884641
"Female"	"5yrs_2014_2018"	"Colon and Rectum"	"Non-Hispanic White"	33.541	0.071	33.403	33.680	248500	509150885
"Female"	"5yrs_2014_2018"	"Colon and Rectum"	"Non-Hispanic Black"	38.543	0.190	38.172	38.917	43110	109688058
"Female"	"5yrs_2014_2018"	"Colon and Rectum"	"Non-Hispanic American Indian/Alaska Native"	38.021	0.782	36.504	39.584	2532	6870658
"Female"	"5yrs_2014_2018"	"Colon and Rectum"	"Non-Hispanic Asian or Pacific Islander"	25.553	0.225	25.114	25.998	13299	50965538
"Female"	"5yrs_2014_2018"	"Colon and Rectum"	"Hispanic (All Races)"	29.357	0.172	29.021	29.697	30681	141209502
"Female"	"5yrs_2014_2018"	"Colon and Rectum"	"Non-Hispanic Unknown Race"	 	 	 	 	2840	0
"Female"	"5yrs_2014_2018"	"Liver and Intrahepatic Bile Duct"	"AllRaceEth"	4.714	0.022	4.672	4.756	49875	817884641
"Female"	"5yrs_2014_2018"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic White"	3.957	0.023	3.911	4.003	30634	509150885
"Female"	"5yrs_2014_2018"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Black"	5.548	0.070	5.411	5.687	6599	109688058
"Female"	"5yrs_2014_2018"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic American Indian/Alaska Native"	9.102	0.374	8.383	9.866	638	6870658
"Female"	"5yrs_2014_2018"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Asian or Pacific Islander"	7.116	0.121	6.882	7.357	3618	50965538
"Female"	"5yrs_2014_2018"	"Liver and Intrahepatic Bile Duct"	"Hispanic (All Races)"	8.240	0.094	8.058	8.426	8167	141209502
"Female"	"5yrs_2014_2018"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Unknown Race"	 	 	 	 	219	0
"Female"	"5yrs_2014_2018"	"Pancreas"	"AllRaceEth"	11.589	0.034	11.523	11.655	122632	817884641
"Female"	"5yrs_2014_2018"	"Pancreas"	"Non-Hispanic White"	11.310	0.039	11.233	11.386	89742	509150885
"Female"	"5yrs_2014_2018"	"Pancreas"	"Non-Hispanic Black"	15.094	0.119	14.861	15.330	16696	109688058
"Female"	"5yrs_2014_2018"	"Pancreas"	"Non-Hispanic American Indian/Alaska Native"	10.800	0.421	9.991	11.657	705	6870658
"Female"	"5yrs_2014_2018"	"Pancreas"	"Non-Hispanic Asian or Pacific Islander"	8.891	0.135	8.627	9.160	4463	50965538
"Female"	"5yrs_2014_2018"	"Pancreas"	"Hispanic (All Races)"	10.958	0.109	10.745	11.174	10619	141209502
"Female"	"5yrs_2014_2018"	"Pancreas"	"Non-Hispanic Unknown Race"	 	 	 	 	407	0
"Female"	"5yrs_2014_2018"	"Larynx"	"AllRaceEth"	1.228	0.011	1.206	1.250	12875	817884641
"Female"	"5yrs_2014_2018"	"Larynx"	"Non-Hispanic White"	1.357	0.014	1.330	1.385	10159	509150885
"Female"	"5yrs_2014_2018"	"Larynx"	"Non-Hispanic Black"	1.490	0.036	1.420	1.563	1781	109688058
"Female"	"5yrs_2014_2018"	"Larynx"	"Non-Hispanic American Indian/Alaska Native"	1.348	0.141	1.086	1.654	98	6870658
"Female"	"5yrs_2014_2018"	"Larynx"	"Non-Hispanic Asian or Pacific Islander"	0.217	0.021	0.178	0.262	112	50965538
"Female"	"5yrs_2014_2018"	"Larynx"	"Hispanic (All Races)"	0.617	0.025	0.570	0.668	653	141209502
"Female"	"5yrs_2014_2018"	"Larynx"	"Non-Hispanic Unknown Race"	 	 	 	 	72	0
"Female"	"5yrs_2014_2018"	"Lung and Bronchus"	"AllRaceEth"	51.142	0.071	51.003	51.280	541515	817884641
"Female"	"5yrs_2014_2018"	"Lung and Bronchus"	"Non-Hispanic White"	56.323	0.086	56.154	56.493	444518	509150885
"Female"	"5yrs_2014_2018"	"Lung and Bronchus"	"Non-Hispanic Black"	47.546	0.210	47.135	47.960	53695	109688058
"Female"	"5yrs_2014_2018"	"Lung and Bronchus"	"Non-Hispanic American Indian/Alaska Native"	52.266	0.917	50.485	54.093	3501	6870658
"Female"	"5yrs_2014_2018"	"Lung and Bronchus"	"Non-Hispanic Asian or Pacific Islander"	28.282	0.240	27.814	28.756	14435	50965538
"Female"	"5yrs_2014_2018"	"Lung and Bronchus"	"Hispanic (All Races)"	24.808	0.165	24.486	25.133	23827	141209502
"Female"	"5yrs_2014_2018"	"Lung and Bronchus"	"Non-Hispanic Unknown Race"	 	 	 	 	1539	0
"Female"	"5yrs_2014_2018"	"Melanoma of the Skin"	"AllRaceEth"	18.102	0.045	18.014	18.190	172012	817884641
"Female"	"5yrs_2014_2018"	"Melanoma of the Skin"	"Non-Hispanic White"	24.273	0.065	24.145	24.402	156589	509150885
"Female"	"5yrs_2014_2018"	"Melanoma of the Skin"	"Non-Hispanic Black"	0.906	0.029	0.849	0.966	985	109688058
"Female"	"5yrs_2014_2018"	"Melanoma of the Skin"	"Non-Hispanic American Indian/Alaska Native"	7.510	0.349	6.842	8.225	491	6870658
"Female"	"5yrs_2014_2018"	"Melanoma of the Skin"	"Non-Hispanic Asian or Pacific Islander"	1.231	0.049	1.137	1.331	652	50965538
"Female"	"5yrs_2014_2018"	"Melanoma of the Skin"	"Hispanic (All Races)"	4.685	0.067	4.556	4.818	5231	141209502
"Female"	"5yrs_2014_2018"	"Melanoma of the Skin"	"Non-Hispanic Unknown Race"	 	 	 	 	8064	0
"Female"	"5yrs_2014_2018"	"Breast"	"AllRaceEth"	127.456	0.117	127.227	127.687	1252899	817884641
"Female"	"5yrs_2014_2018"	"Breast"	"Non-Hispanic White"	133.030	0.146	132.745	133.316	931347	509150885
"Female"	"5yrs_2014_2018"	"Breast"	"Non-Hispanic Black"	127.856	0.345	127.180	128.534	143647	109688058
"Female"	"5yrs_2014_2018"	"Breast"	"Non-Hispanic American Indian/Alaska Native"	103.887	1.274	101.404	106.415	7101	6870658
"Female"	"5yrs_2014_2018"	"Breast"	"Non-Hispanic Asian or Pacific Islander"	99.484	0.435	98.632	100.341	53578	50965538
"Female"	"5yrs_2014_2018"	"Breast"	"Hispanic (All Races)"	97.909	0.304	97.313	98.506	108389	141209502
"Female"	"5yrs_2014_2018"	"Breast"	"Non-Hispanic Unknown Race"	 	 	 	 	8837	0
"Female"	"5yrs_2014_2018"	"Cervix Uteri"	"AllRaceEth"	7.746	0.031	7.684	7.807	65482	817884641
"Female"	"5yrs_2014_2018"	"Cervix Uteri"	"Non-Hispanic White"	7.296	0.039	7.219	7.372	39421	509150885
"Female"	"5yrs_2014_2018"	"Cervix Uteri"	"Non-Hispanic Black"	8.906	0.092	8.726	9.090	9675	109688058
"Female"	"5yrs_2014_2018"	"Cervix Uteri"	"Non-Hispanic American Indian/Alaska Native"	9.585	0.397	8.824	10.394	613	6870658
"Female"	"5yrs_2014_2018"	"Cervix Uteri"	"Non-Hispanic Asian or Pacific Islander"	6.186	0.108	5.975	6.402	3328	50965538
"Female"	"5yrs_2014_2018"	"Cervix Uteri"	"Hispanic (All Races)"	9.733	0.091	9.554	9.913	11766	141209502
"Female"	"5yrs_2014_2018"	"Cervix Uteri"	"Non-Hispanic Unknown Race"	 	 	 	 	679	0
"Female"	"5yrs_2014_2018"	"Corpus and Uterus, NOS"	"AllRaceEth"	27.473	0.053	27.369	27.577	283968	817884641
"Female"	"5yrs_2014_2018"	"Corpus and Uterus, NOS"	"Non-Hispanic White"	27.852	0.064	27.727	27.978	207250	509150885
"Female"	"5yrs_2014_2018"	"Corpus and Uterus, NOS"	"Non-Hispanic Black"	28.191	0.158	27.882	28.503	33339	109688058
"Female"	"5yrs_2014_2018"	"Corpus and Uterus, NOS"	"Non-Hispanic American Indian/Alaska Native"	24.555	0.610	23.374	25.781	1731	6870658
"Female"	"5yrs_2014_2018"	"Corpus and Uterus, NOS"	"Non-Hispanic Asian or Pacific Islander"	20.680	0.196	20.297	21.068	11417	50965538
"Female"	"5yrs_2014_2018"	"Corpus and Uterus, NOS"	"Hispanic (All Races)"	24.850	0.152	24.554	25.149	28066	141209502
"Female"	"5yrs_2014_2018"	"Corpus and Uterus, NOS"	"Non-Hispanic Unknown Race"	 	 	 	 	2165	0
"Female"	"5yrs_2014_2018"	"Ovary"	"AllRaceEth"	10.773	0.034	10.707	10.840	106350	817884641
"Female"	"5yrs_2014_2018"	"Ovary"	"Non-Hispanic White"	11.142	0.042	11.060	11.224	78714	509150885
"Female"	"5yrs_2014_2018"	"Ovary"	"Non-Hispanic Black"	8.823	0.091	8.646	9.003	9910	109688058
"Female"	"5yrs_2014_2018"	"Ovary"	"Non-Hispanic American Indian/Alaska Native"	10.680	0.411	9.889	11.517	719	6870658
"Female"	"5yrs_2014_2018"	"Ovary"	"Non-Hispanic Asian or Pacific Islander"	9.244	0.133	8.985	9.509	4953	50965538
"Female"	"5yrs_2014_2018"	"Ovary"	"Hispanic (All Races)"	10.160	0.098	9.969	10.354	11367	141209502
"Female"	"5yrs_2014_2018"	"Ovary"	"Non-Hispanic Unknown Race"	 	 	 	 	687	0
"Female"	"5yrs_2014_2018"	"Prostate"	"AllRaceEth"	 	 	 	 	 	817884641
"Female"	"5yrs_2014_2018"	"Prostate"	"Non-Hispanic White"	 	 	 	 	 	509150885
"Female"	"5yrs_2014_2018"	"Prostate"	"Non-Hispanic Black"	 	 	 	 	 	109688058
"Female"	"5yrs_2014_2018"	"Prostate"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	6870658
"Female"	"5yrs_2014_2018"	"Prostate"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	50965538
"Female"	"5yrs_2014_2018"	"Prostate"	"Hispanic (All Races)"	 	 	 	 	 	141209502
"Female"	"5yrs_2014_2018"	"Prostate"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Female"	"5yrs_2014_2018"	"Testis"	"AllRaceEth"	 	 	 	 	 	817884641
"Female"	"5yrs_2014_2018"	"Testis"	"Non-Hispanic White"	 	 	 	 	 	509150885
"Female"	"5yrs_2014_2018"	"Testis"	"Non-Hispanic Black"	 	 	 	 	 	109688058
"Female"	"5yrs_2014_2018"	"Testis"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	6870658
"Female"	"5yrs_2014_2018"	"Testis"	"Non-Hispanic Asian or Pacific Islander"	 	 	 	 	 	50965538
"Female"	"5yrs_2014_2018"	"Testis"	"Hispanic (All Races)"	 	 	 	 	 	141209502
"Female"	"5yrs_2014_2018"	"Testis"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Female"	"5yrs_2014_2018"	"Urinary Bladder"	"AllRaceEth"	8.533	0.029	8.477	8.590	90633	817884641
"Female"	"5yrs_2014_2018"	"Urinary Bladder"	"Non-Hispanic White"	9.490	0.036	9.420	9.560	75476	509150885
"Female"	"5yrs_2014_2018"	"Urinary Bladder"	"Non-Hispanic Black"	6.550	0.079	6.396	6.708	7095	109688058
"Female"	"5yrs_2014_2018"	"Urinary Bladder"	"Non-Hispanic American Indian/Alaska Native"	5.543	0.304	4.962	6.172	358	6870658
"Female"	"5yrs_2014_2018"	"Urinary Bladder"	"Non-Hispanic Asian or Pacific Islander"	3.613	0.086	3.446	3.787	1810	50965538
"Female"	"5yrs_2014_2018"	"Urinary Bladder"	"Hispanic (All Races)"	5.024	0.074	4.879	5.171	4791	141209502
"Female"	"5yrs_2014_2018"	"Urinary Bladder"	"Non-Hispanic Unknown Race"	 	 	 	 	1103	0
"Female"	"5yrs_2014_2018"	"Kidney and Renal Pelvis"	"AllRaceEth"	11.942	0.036	11.872	12.012	119527	817884641
"Female"	"5yrs_2014_2018"	"Kidney and Renal Pelvis"	"Non-Hispanic White"	11.908	0.043	11.824	11.993	85359	509150885
"Female"	"5yrs_2014_2018"	"Kidney and Renal Pelvis"	"Non-Hispanic Black"	13.592	0.112	13.373	13.813	15404	109688058
"Female"	"5yrs_2014_2018"	"Kidney and Renal Pelvis"	"Non-Hispanic American Indian/Alaska Native"	17.461	0.519	16.457	18.509	1208	6870658
"Female"	"5yrs_2014_2018"	"Kidney and Renal Pelvis"	"Non-Hispanic Asian or Pacific Islander"	5.523	0.104	5.320	5.731	2893	50965538
"Female"	"5yrs_2014_2018"	"Kidney and Renal Pelvis"	"Hispanic (All Races)"	12.884	0.112	12.666	13.105	14064	141209502
"Female"	"5yrs_2014_2018"	"Kidney and Renal Pelvis"	"Non-Hispanic Unknown Race"	 	 	 	 	599	0
"Female"	"5yrs_2014_2018"	"Brain and Other Nervous System"	"AllRaceEth"	5.506	0.025	5.457	5.555	51013	817884641
"Female"	"5yrs_2014_2018"	"Brain and Other Nervous System"	"Non-Hispanic White"	6.234	0.034	6.168	6.301	39172	509150885
"Female"	"5yrs_2014_2018"	"Brain and Other Nervous System"	"Non-Hispanic Black"	3.527	0.057	3.415	3.641	3905	109688058
"Female"	"5yrs_2014_2018"	"Brain and Other Nervous System"	"Non-Hispanic American Indian/Alaska Native"	3.908	0.244	3.444	4.417	270	6870658
"Female"	"5yrs_2014_2018"	"Brain and Other Nervous System"	"Non-Hispanic Asian or Pacific Islander"	3.225	0.081	3.069	3.387	1645	50965538
"Female"	"5yrs_2014_2018"	"Brain and Other Nervous System"	"Hispanic (All Races)"	4.662	0.065	4.536	4.791	5638	141209502
"Female"	"5yrs_2014_2018"	"Brain and Other Nervous System"	"Non-Hispanic Unknown Race"	 	 	 	 	383	0
"Female"	"5yrs_2014_2018"	"Thyroid"	"AllRaceEth"	20.830	0.051	20.731	20.930	178030	817884641
"Female"	"5yrs_2014_2018"	"Thyroid"	"Non-Hispanic White"	22.046	0.067	21.915	22.178	120852	509150885
"Female"	"5yrs_2014_2018"	"Thyroid"	"Non-Hispanic Black"	13.244	0.112	13.025	13.465	14572	109688058
"Female"	"5yrs_2014_2018"	"Thyroid"	"Non-Hispanic American Indian/Alaska Native"	18.978	0.548	17.920	20.082	1264	6870658
"Female"	"5yrs_2014_2018"	"Thyroid"	"Non-Hispanic Asian or Pacific Islander"	22.294	0.204	21.895	22.698	12143	50965538
"Female"	"5yrs_2014_2018"	"Thyroid"	"Hispanic (All Races)"	21.546	0.134	21.285	21.810	26964	141209502
"Female"	"5yrs_2014_2018"	"Thyroid"	"Non-Hispanic Unknown Race"	 	 	 	 	2235	0
"Female"	"5yrs_2014_2018"	"Hodgkin Lymphoma"	"AllRaceEth"	2.337	0.017	2.304	2.371	19508	817884641
"Female"	"5yrs_2014_2018"	"Hodgkin Lymphoma"	"Non-Hispanic White"	2.564	0.023	2.518	2.610	13243	509150885
"Female"	"5yrs_2014_2018"	"Hodgkin Lymphoma"	"Non-Hispanic Black"	2.368	0.047	2.277	2.462	2612	109688058
"Female"	"5yrs_2014_2018"	"Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	1.579	0.154	1.291	1.912	109	6870658
"Female"	"5yrs_2014_2018"	"Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	1.164	0.048	1.073	1.262	613	50965538
"Female"	"5yrs_2014_2018"	"Hodgkin Lymphoma"	"Hispanic (All Races)"	2.081	0.042	2.000	2.164	2713	141209502
"Female"	"5yrs_2014_2018"	"Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	218	0
"Female"	"5yrs_2014_2018"	"Non-Hodgkin Lymphoma"	"AllRaceEth"	15.973	0.041	15.893	16.053	161885	817884641
"Female"	"5yrs_2014_2018"	"Non-Hodgkin Lymphoma"	"Non-Hispanic White"	16.553	0.049	16.457	16.650	123234	509150885
"Female"	"5yrs_2014_2018"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Black"	12.347	0.108	12.137	12.560	13690	109688058
"Female"	"5yrs_2014_2018"	"Non-Hodgkin Lymphoma"	"Non-Hispanic American Indian/Alaska Native"	13.312	0.467	12.412	14.259	868	6870658
"Female"	"5yrs_2014_2018"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Asian or Pacific Islander"	11.049	0.149	10.759	11.344	5717	50965538
"Female"	"5yrs_2014_2018"	"Non-Hodgkin Lymphoma"	"Hispanic (All Races)"	15.756	0.127	15.509	16.006	16452	141209502
"Female"	"5yrs_2014_2018"	"Non-Hodgkin Lymphoma"	"Non-Hispanic Unknown Race"	 	 	 	 	1924	0
"Female"	"5yrs_2014_2018"	"Myeloma"	"AllRaceEth"	5.748	0.024	5.701	5.795	59870	817884641
"Female"	"5yrs_2014_2018"	"Myeloma"	"Non-Hispanic White"	4.815	0.026	4.765	4.865	37528	509150885
"Female"	"5yrs_2014_2018"	"Myeloma"	"Non-Hispanic Black"	12.560	0.109	12.347	12.775	13917	109688058
"Female"	"5yrs_2014_2018"	"Myeloma"	"Non-Hispanic American Indian/Alaska Native"	6.154	0.317	5.547	6.808	401	6870658
"Female"	"5yrs_2014_2018"	"Myeloma"	"Non-Hispanic Asian or Pacific Islander"	3.137	0.080	2.983	3.297	1613	50965538
"Female"	"5yrs_2014_2018"	"Myeloma"	"Hispanic (All Races)"	5.893	0.079	5.739	6.049	5891	141209502
"Female"	"5yrs_2014_2018"	"Myeloma"	"Non-Hispanic Unknown Race"	 	 	 	 	520	0
"Female"	"5yrs_2014_2018"	"Leukemias"	"AllRaceEth"	11.210	0.035	11.142	11.279	109983	817884641
"Female"	"5yrs_2014_2018"	"Leukemias"	"Non-Hispanic White"	11.695	0.043	11.611	11.780	82906	509150885
"Female"	"5yrs_2014_2018"	"Leukemias"	"Non-Hispanic Black"	9.194	0.093	9.011	9.378	10087	109688058
"Female"	"5yrs_2014_2018"	"Leukemias"	"Non-Hispanic American Indian/Alaska Native"	9.593	0.392	8.840	10.392	634	6870658
"Female"	"5yrs_2014_2018"	"Leukemias"	"Non-Hispanic Asian or Pacific Islander"	6.487	0.115	6.263	6.716	3281	50965538
"Female"	"5yrs_2014_2018"	"Leukemias"	"Hispanic (All Races)"	9.765	0.096	9.578	9.954	11376	141209502
"Female"	"5yrs_2014_2018"	"Leukemias"	"Non-Hispanic Unknown Race"	 	 	 	 	1699	0
"Female"	"5yrs_2014_2018"	"Mesothelioma"	"AllRaceEth"	0.397	0.006	0.385	0.410	4066	817884641
"Female"	"5yrs_2014_2018"	"Mesothelioma"	"Non-Hispanic White"	0.443	0.008	0.427	0.459	3370	509150885
"Female"	"5yrs_2014_2018"	"Mesothelioma"	"Non-Hispanic Black"	0.205	0.014	0.178	0.234	220	109688058
"Female"	"5yrs_2014_2018"	"Mesothelioma"	"Non-Hispanic American Indian/Alaska Native"	0.409	0.083	0.263	0.604	26	6870658
"Female"	"5yrs_2014_2018"	"Mesothelioma"	"Non-Hispanic Asian or Pacific Islander"	0.155	0.018	0.122	0.193	79	50965538
"Female"	"5yrs_2014_2018"	"Mesothelioma"	"Hispanic (All Races)"	0.344	0.019	0.308	0.382	356	141209502
"Female"	"5yrs_2014_2018"	"Mesothelioma"	"Non-Hispanic Unknown Race"	 	 	 	 	 	0
"Female"	"5yrs_2014_2018"	"Kaposi Sarcoma"	"AllRaceEth"	0.063	0.003	0.058	0.068	615	817884641
"Female"	"5yrs_2014_2018"	"Kaposi Sarcoma"	"Non-Hispanic White"	0.038	0.002	0.034	0.043	300	509150885
"Female"	"5yrs_2014_2018"	"Kaposi Sarcoma"	"Non-Hispanic Black"	0.138	0.012	0.116	0.163	143	109688058
"Female"	"5yrs_2014_2018"	"Kaposi Sarcoma"	"Non-Hispanic American Indian/Alaska Native"	 	 	 	 	 	6870658
"Female"	"5yrs_2014_2018"	"Kaposi Sarcoma"	"Non-Hispanic Asian or Pacific Islander"	0.035	0.009	0.020	0.056	17	50965538
"Female"	"5yrs_2014_2018"	"Kaposi Sarcoma"	"Hispanic (All Races)"	0.117	0.011	0.095	0.141	108	141209502
"Female"	"5yrs_2014_2018"	"Kaposi Sarcoma"	"Non-Hispanic Unknown Race"	 	 	 	 	42	0
"Female"	"10yrs_2009_2018"	"All Sites"	"AllRaceEth"	425.512	0.152	425.213	425.811	8150366	1609495410
"Female"	"10yrs_2009_2018"	"All Sites"	"Non-Hispanic White"	444.517	0.186	444.152	444.883	6209069	1018125162
"Female"	"10yrs_2009_2018"	"All Sites"	"Non-Hispanic Black"	411.920	0.451	411.037	412.804	869019	214151267
"Female"	"10yrs_2009_2018"	"All Sites"	"Non-Hispanic American Indian/Alaska Native"	387.838	1.820	384.279	391.421	48694	13479424
"Female"	"10yrs_2009_2018"	"All Sites"	"Non-Hispanic Asian or Pacific Islander"	299.174	0.570	298.058	300.294	284619	94961593
"Female"	"10yrs_2009_2018"	"All Sites"	"Hispanic (All Races)"	341.987	0.431	341.144	342.833	672600	268777964
"Female"	"10yrs_2009_2018"	"All Sites"	"Non-Hispanic Unknown Race"	 	 	 	 	66365	0
"Female"	"10yrs_2009_2018"	"Oral Cavity and Pharynx"	"AllRaceEth"	6.470	0.019	6.433	6.506	125843	1609495410
"Female"	"10yrs_2009_2018"	"Oral Cavity and Pharynx"	"Non-Hispanic White"	6.966	0.023	6.921	7.011	99442	1018125162
"Female"	"10yrs_2009_2018"	"Oral Cavity and Pharynx"	"Non-Hispanic Black"	5.189	0.050	5.092	5.288	11242	214151267
"Female"	"10yrs_2009_2018"	"Oral Cavity and Pharynx"	"Non-Hispanic American Indian/Alaska Native"	5.659	0.217	5.242	6.101	730	13479424
"Female"	"10yrs_2009_2018"	"Oral Cavity and Pharynx"	"Non-Hispanic Asian or Pacific Islander"	5.215	0.075	5.069	5.365	4983	94961593
"Female"	"10yrs_2009_2018"	"Oral Cavity and Pharynx"	"Hispanic (All Races)"	4.293	0.049	4.198	4.390	8285	268777964
"Female"	"10yrs_2009_2018"	"Oral Cavity and Pharynx"	"Non-Hispanic Unknown Race"	 	 	 	 	1161	0
"Female"	"10yrs_2009_2018"	"Esophagus"	"AllRaceEth"	1.786	0.010	1.767	1.804	36157	1609495410
"Female"	"10yrs_2009_2018"	"Esophagus"	"Non-Hispanic White"	1.837	0.011	1.815	1.859	28164	1018125162
"Female"	"10yrs_2009_2018"	"Esophagus"	"Non-Hispanic Black"	2.263	0.033	2.199	2.329	4839	214151267
"Female"	"10yrs_2009_2018"	"Esophagus"	"Non-Hispanic American Indian/Alaska Native"	1.893	0.128	1.650	2.161	236	13479424
"Female"	"10yrs_2009_2018"	"Esophagus"	"Non-Hispanic Asian or Pacific Islander"	0.988	0.034	0.923	1.056	889	94961593
"Female"	"10yrs_2009_2018"	"Esophagus"	"Hispanic (All Races)"	1.081	0.026	1.031	1.132	1874	268777964
"Female"	"10yrs_2009_2018"	"Esophagus"	"Non-Hispanic Unknown Race"	 	 	 	 	155	0
"Female"	"10yrs_2009_2018"	"Stomach"	"AllRaceEth"	4.660	0.016	4.629	4.691	90781	1609495410
"Female"	"10yrs_2009_2018"	"Stomach"	"Non-Hispanic White"	3.509	0.016	3.478	3.541	51855	1018125162
"Female"	"10yrs_2009_2018"	"Stomach"	"Non-Hispanic Black"	7.720	0.063	7.598	7.844	15722	214151267
"Female"	"10yrs_2009_2018"	"Stomach"	"Non-Hispanic American Indian/Alaska Native"	6.227	0.235	5.776	6.704	756	13479424
"Female"	"10yrs_2009_2018"	"Stomach"	"Non-Hispanic Asian or Pacific Islander"	7.932	0.095	7.746	8.121	7194	94961593
"Female"	"10yrs_2009_2018"	"Stomach"	"Hispanic (All Races)"	7.874	0.067	7.743	8.007	14657	268777964
"Female"	"10yrs_2009_2018"	"Stomach"	"Non-Hispanic Unknown Race"	 	 	 	 	597	0
"Female"	"10yrs_2009_2018"	"Colon and Rectum"	"AllRaceEth"	34.616	0.043	34.532	34.700	678970	1609495410
"Female"	"10yrs_2009_2018"	"Colon and Rectum"	"Non-Hispanic White"	34.441	0.050	34.342	34.540	503861	1018125162
"Female"	"10yrs_2009_2018"	"Colon and Rectum"	"Non-Hispanic Black"	40.723	0.142	40.445	41.003	85379	214151267
"Female"	"10yrs_2009_2018"	"Colon and Rectum"	"Non-Hispanic American Indian/Alaska Native"	37.631	0.574	36.514	38.772	4624	13479424
"Female"	"10yrs_2009_2018"	"Colon and Rectum"	"Non-Hispanic Asian or Pacific Islander"	26.856	0.173	26.518	27.198	24913	94961593
"Female"	"10yrs_2009_2018"	"Colon and Rectum"	"Hispanic (All Races)"	29.797	0.130	29.542	30.053	55444	268777964
"Female"	"10yrs_2009_2018"	"Colon and Rectum"	"Non-Hispanic Unknown Race"	 	 	 	 	4749	0
"Female"	"10yrs_2009_2018"	"Liver and Intrahepatic Bile Duct"	"AllRaceEth"	4.421	0.015	4.391	4.450	88696	1609495410
"Female"	"10yrs_2009_2018"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic White"	3.653	0.016	3.621	3.685	54533	1018125162
"Female"	"10yrs_2009_2018"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Black"	5.366	0.050	5.268	5.466	11840	214151267
"Female"	"10yrs_2009_2018"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic American Indian/Alaska Native"	8.665	0.271	8.141	9.213	1108	13479424
"Female"	"10yrs_2009_2018"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Asian or Pacific Islander"	7.442	0.093	7.261	7.626	6689	94961593
"Female"	"10yrs_2009_2018"	"Liver and Intrahepatic Bile Duct"	"Hispanic (All Races)"	7.972	0.069	7.838	8.109	14141	268777964
"Female"	"10yrs_2009_2018"	"Liver and Intrahepatic Bile Duct"	"Non-Hispanic Unknown Race"	 	 	 	 	385	0
